ProdutoID;Nome;Descrição;Preço;Estoque;CategoriaID;FornecedorID
536;Produto 536;capa para celular 536;792.08;298;2;5
537;Produto 537;capa para celular 537;124.67;136;4;4
538;Produto 538;capa para celular 538;899.35;82;7;3
539;Produto 539;capa para celular 539;459.86;13;3;1
540;Produto 540;capa para celular 540;350.27;25;2;4
541;Produto 541;capa para celular 541;211.05;196;6;2
542;Produto 542;capa para celular 542;240.89;74;9;3
543;Produto 543;capa para celular 543;858.88;105;3;4
544;Produto 544;capa para celular 544;861.06;53;3;4
545;Produto 545;capa para celular 545;532.37;237;4;4
546;Produto 546;capa para celular 546;809.95;384;1;1
547;Produto 547;capa para celular 547;348.64;31;2;3
548;Produto 548;capa para celular 548;203.73;1;6;4
549;Produto 549;capa para celular 549;660.02;321;7;3
550;Produto 550;capa para celular 550;203.88;28;1;4
551;Produto 551;capa para celular 551;661.94;258;4;2
552;Produto 552;capa para celular 552;686.62;146;9;4
553;Produto 553;capa para celular 553;252.14;394;1;3
554;Produto 554;capa para celular 554;191.55;489;8;2
555;Produto 555;capa para celular 555;149.08;307;6;2
556;Produto 556;capa para celular 556;110.25;132;8;4
557;Produto 557;capa para celular 557;401.92;351;8;3
558;Produto 558;capa para celular 558;151.18;182;9;1
559;Produto 559;capa para celular 559;71.13;496;7;1
560;Produto 560;capa para celular 560;579.75;284;4;4
561;Produto 561;capa para celular 561;349.29;382;7;5
562;Produto 562;capa para celular 562;908.02;359;5;5
563;Produto 563;capa para celular 563;403.02;9;6;2
564;Produto 564;capa para celular 564;177.32;470;1;1
565;Produto 565;capa para celular 565;315.53;404;2;4
566;Produto 566;capa para celular 566;485.45;207;4;1
567;Produto 567;capa para celular 567;890.97;498;8;1
568;Produto 568;capa para celular 568;689.37;414;7;5
569;Produto 569;capa para celular 569;703.44;205;4;3
570;Produto 570;capa para celular 570;314.26;240;4;4
571;Produto 571;capa para celular 571;606.12;75;9;4
572;Produto 572;capa para celular 572;451.33;224;8;1
573;Produto 573;capa para celular 573;537.45;414;3;1
574;Produto 574;capa para celular 574;706.92;366;3;2
575;Produto 575;capa para celular 575;255.44;209;2;1
576;Produto 576;capa para celular 576;707.93;11;9;2
577;Produto 577;capa para celular 577;858.06;421;1;5
578;Produto 578;capa para celular 578;464.34;370;6;1
579;Produto 579;capa para celular 579;550.95;32;1;4
580;Produto 580;capa para celular 580;587.54;265;5;1
581;Produto 581;capa para celular 581;429.62;181;8;2
582;Produto 582;capa para celular 582;262.07;426;1;4
583;Produto 583;capa para celular 583;443.28;322;4;3
584;Produto 584;capa para celular 584;565.18;206;9;5
585;Produto 585;capa para celular 585;683.15;108;8;4
586;Produto 586;capa para celular 586;715.67;13;6;5
587;Produto 587;capa para celular 587;905.71;444;6;2
588;Produto 588;capa para celular 588;358.49;322;8;5
589;Produto 589;capa para celular 589;266.85;64;7;2
590;Produto 590;capa para celular 590;508.8;91;1;1
591;Produto 591;capa para celular 591;579.8;497;7;1
592;Produto 592;capa para celular 592;104.67;223;4;2
593;Produto 593;capa para celular 593;670.72;430;6;1
594;Produto 594;capa para celular 594;30.66;123;1;4
595;Produto 595;capa para celular 595;377.48;363;1;5
596;Produto 596;capa para celular 596;382.67;474;7;1
597;Produto 597;capa para celular 597;178.45;187;8;3
598;Produto 598;capa para celular 598;544.28;374;9;4
599;Produto 599;capa para celular 599;383.7;182;4;3
600;Produto 600;capa para celular 600;323.88;273;2;2
601;Produto 601;capa para celular 601;883.86;246;3;2
602;Produto 602;capa para celular 602;972.57;377;6;2
603;Produto 603;capa para celular 603;645.2;232;4;1
604;Produto 604;capa para celular 604;152.81;313;6;1
605;Produto 605;capa para celular 605;752.27;115;4;5
606;Produto 606;capa para celular 606;435.96;314;6;3
607;Produto 607;capa para celular 607;665.31;432;5;5
608;Produto 608;capa para celular 608;440.46;347;1;3
609;Produto 609;capa para celular 609;760.76;329;10;5
610;Produto 610;capa para celular 610;692.26;491;10;5
611;Produto 611;capa para celular 611;938.2;482;3;5
612;Produto 612;capa para celular 612;921.69;200;2;3
613;Produto 613;capa para celular 613;876.45;454;3;3
614;Produto 614;capa para celular 614;264.96;148;7;1
615;Produto 615;capa para celular 615;216.18;437;6;2
616;Produto 616;capa para celular 616;144.34;157;10;4
617;Produto 617;capa para celular 617;663.26;313;2;3
618;Produto 618;capa para celular 618;266.24;424;10;4
619;Produto 619;capa para celular 619;754.32;212;10;2
620;Produto 620;capa para celular 620;653.1;79;8;4
621;Produto 621;capa para celular 621;377.53;168;1;5
622;Produto 622;capa para celular 622;246.09;3;3;2
623;Produto 623;capa para celular 623;492.93;15;4;4
624;Produto 624;capa para celular 624;908.16;119;9;1
625;Produto 625;capa para celular 625;548.62;337;5;1
626;Produto 626;capa para celular 626;653.17;3;5;4
627;Produto 627;capa para celular 627;923.58;409;7;3
628;Produto 628;capa para celular 628;96.05;299;3;2
629;Produto 629;capa para celular 629;378.46;92;6;3
630;Produto 630;capa para celular 630;457.71;144;6;3
631;Produto 631;capa para celular 631;294.05;211;7;4
632;Produto 632;capa para celular 632;415.22;229;10;3
633;Produto 633;capa para celular 633;374.08;81;7;5
634;Produto 634;capa para celular 634;322.8;408;3;2
635;Produto 635;capa para celular 635;846.21;439;9;3
636;Produto 636;capa para celular 636;129.48;339;9;2
637;Produto 637;capa para celular 637;947.95;453;6;2
638;Produto 638;capa para celular 638;102.3;421;1;4
639;Produto 639;capa para celular 639;368.59;6;2;4
640;Produto 640;capa para celular 640;397.14;399;1;5
641;Produto 641;capa para celular 641;520.26;329;8;1
642;Produto 642;capa para celular 642;807.7;287;1;1
643;Produto 643;capa para celular 643;679.96;26;3;1
644;Produto 644;capa para celular 644;871.06;213;10;4
645;Produto 645;capa para celular 645;208.82;301;4;4
646;Produto 646;capa para celular 646;65.7;335;8;5
647;Produto 647;capa para celular 647;855.29;441;10;5
648;Produto 648;capa para celular 648;721.07;25;7;5
649;Produto 649;capa para celular 649;495.22;85;6;4
650;Produto 650;capa para celular 650;975.64;328;3;2
651;Produto 651;capa para celular 651;260.87;359;7;3
652;Produto 652;capa para celular 652;87.43;377;10;5
653;Produto 653;capa para celular 653;264.02;163;4;1
654;Produto 654;capa para celular 654;449.03;291;4;4
655;Produto 655;capa para celular 655;653.58;97;7;5
656;Produto 656;capa para celular 656;125.91;223;1;2
657;Produto 657;capa para celular 657;915.26;109;6;3
658;Produto 658;capa para celular 658;169.06;422;1;2
659;Produto 659;capa para celular 659;123.03;432;2;1
660;Produto 660;capa para celular 660;953.95;26;5;5
661;Produto 661;capa para celular 661;234.62;318;8;5
662;Produto 662;capa para celular 662;135.57;35;10;3
663;Produto 663;capa para celular 663;329.05;420;10;5
664;Produto 664;capa para celular 664;402.71;393;7;3
665;Produto 665;capa para celular 665;18.91;47;10;1
666;Produto 666;capa para celular 666;255.38;90;5;3
667;Produto 667;capa para celular 667;946.28;448;6;3
668;Produto 668;capa para celular 668;123.55;480;3;2
669;Produto 669;capa para celular 669;250.51;144;7;5
670;Produto 670;capa para celular 670;820.49;407;5;2
671;Produto 671;capa para celular 671;326.66;269;5;4
672;Produto 672;capa para celular 672;362.35;371;1;3
673;Produto 673;capa para celular 673;222.63;436;2;2
674;Produto 674;capa para celular 674;366.05;2;3;2
675;Produto 675;capa para celular 675;340.1;16;3;4
676;Produto 676;capa para celular 676;148.69;138;10;3
677;Produto 677;capa para celular 677;842.52;433;8;4
678;Produto 678;capa para celular 678;329.97;297;2;4
679;Produto 679;capa para celular 679;807.68;31;7;3
680;Produto 680;capa para celular 680;155.24;162;9;1
681;Produto 681;capa para celular 681;910.38;169;4;5
682;Produto 682;capa para celular 682;193.91;90;4;5
683;Produto 683;capa para celular 683;439.31;33;3;4
684;Produto 684;capa para celular 684;794.21;49;7;5
685;Produto 685;capa para celular 685;936.74;154;4;2
686;Produto 686;capa para celular 686;483.76;236;1;4
687;Produto 687;capa para celular 687;921.13;442;6;2
688;Produto 688;capa para celular 688;214.61;369;1;1
689;Produto 689;capa para celular 689;168.93;389;5;1
690;Produto 690;capa para celular 690;808.66;241;1;3
691;Produto 691;capa para celular 691;399.99;308;10;1
692;Produto 692;capa para celular 692;140.12;331;3;5
693;Produto 693;capa para celular 693;702.91;142;1;2
694;Produto 694;capa para celular 694;36.88;87;4;4
695;Produto 695;capa para celular 695;224.67;466;2;4
696;Produto 696;capa para celular 696;105.3;165;8;3
697;Produto 697;capa para celular 697;715.48;206;10;1
698;Produto 698;capa para celular 698;142.62;106;8;5
699;Produto 699;capa para celular 699;484.08;128;1;2
700;Produto 700;capa para celular 700;122.7;122;3;5
701;Produto 701;capa para celular 701;631.32;413;4;5
702;Produto 702;capa para celular 702;444.6;313;5;4
703;Produto 703;capa para celular 703;754.62;29;5;5
704;Produto 704;capa para celular 704;414.18;267;2;3
705;Produto 705;capa para celular 705;226.71;68;6;2
706;Produto 706;capa para celular 706;606.73;240;4;1
707;Produto 707;capa para celular 707;801.36;335;10;5
708;Produto 708;capa para celular 708;947.92;422;9;2
709;Produto 709;capa para celular 709;307.03;375;3;5
710;Produto 710;capa para celular 710;712.01;184;3;2
711;Produto 711;capa para celular 711;374.03;467;6;5
712;Produto 712;capa para celular 712;159.64;301;9;3
713;Produto 713;capa para celular 713;26.91;470;1;2
714;Produto 714;capa para celular 714;525.78;376;3;2
715;Produto 715;capa para celular 715;212.74;284;6;4
716;Produto 716;capa para celular 716;633.52;201;3;4
717;Produto 717;capa para celular 717;110.16;257;9;2
718;Produto 718;capa para celular 718;90.88;28;8;3
719;Produto 719;capa para celular 719;611.59;441;3;5
720;Produto 720;capa para celular 720;413.49;383;3;4
721;Produto 721;capa para celular 721;122.19;170;8;4
722;Produto 722;capa para celular 722;393.91;26;7;1
723;Produto 723;capa para celular 723;561.89;245;2;5
724;Produto 724;capa para celular 724;375.64;83;1;2
725;Produto 725;capa para celular 725;908.98;443;6;1
726;Produto 726;capa para celular 726;152.29;231;8;4
727;Produto 727;capa para celular 727;634.77;236;3;1
728;Produto 728;capa para celular 728;286.83;397;5;1
729;Produto 729;capa para celular 729;744.49;412;4;3
730;Produto 730;capa para celular 730;762.49;294;4;3
731;Produto 731;capa para celular 731;261.35;242;2;1
732;Produto 732;capa para celular 732;502.34;473;2;1
733;Produto 733;capa para celular 733;460.6;283;9;3
734;Produto 734;capa para celular 734;403.76;333;2;3
735;Produto 735;capa para celular 735;532.89;88;6;4
736;Produto 736;capa para celular 736;275.15;202;2;2
737;Produto 737;capa para celular 737;87.05;155;5;4
738;Produto 738;capa para celular 738;866.53;52;10;3
739;Produto 739;capa para celular 739;169.01;423;7;2
740;Produto 740;capa para celular 740;308.15;290;8;3
741;Produto 741;capa para celular 741;434.49;101;3;1
742;Produto 742;capa para celular 742;320.51;17;8;3
743;Produto 743;capa para celular 743;849.53;280;9;2
744;Produto 744;capa para celular 744;595.45;417;6;1
745;Produto 745;capa para celular 745;753.07;393;4;4
746;Produto 746;capa para celular 746;539.08;421;8;5
747;Produto 747;capa para celular 747;768.83;377;5;3
748;Produto 748;capa para celular 748;588.94;344;10;2
749;Produto 749;capa para celular 749;199.37;474;2;4
750;Produto 750;capa para celular 750;148.92;372;9;2
751;Produto 751;capa para celular 751;307.82;164;10;2
752;Produto 752;capa para celular 752;593.53;424;4;2
753;Produto 753;capa para celular 753;118.0;9;1;1
754;Produto 754;capa para celular 754;22.61;323;9;4
755;Produto 755;capa para celular 755;744.99;433;7;2
756;Produto 756;capa para celular 756;764.53;311;9;2
757;Produto 757;capa para celular 757;928.47;262;4;2
758;Produto 758;capa para celular 758;997.87;189;10;4
759;Produto 759;capa para celular 759;770.56;369;2;5
760;Produto 760;capa para celular 760;623.65;364;3;2
761;Produto 761;capa para celular 761;164.32;86;1;5
762;Produto 762;capa para celular 762;183.21;404;2;5
763;Produto 763;capa para celular 763;842.47;33;4;2
764;Produto 764;capa para celular 764;422.52;4;8;3
765;Produto 765;capa para celular 765;620.95;105;1;5
766;Produto 766;capa para celular 766;158.94;91;5;1
767;Produto 767;capa para celular 767;622.45;76;8;1
768;Produto 768;capa para celular 768;643.82;35;4;1
769;Produto 769;capa para celular 769;505.54;444;9;3
770;Produto 770;capa para celular 770;457.62;153;4;5
771;Produto 771;capa para celular 771;447.48;38;2;2
772;Produto 772;capa para celular 772;997.51;308;5;3
773;Produto 773;capa para celular 773;46.16;255;8;3
774;Produto 774;capa para celular 774;951.36;486;10;3
775;Produto 775;capa para celular 775;125.25;4;2;2
776;Produto 776;capa para celular 776;839.97;431;7;2
777;Produto 777;capa para celular 777;206.71;318;2;2
778;Produto 778;capa para celular 778;356.79;74;5;1
779;Produto 779;capa para celular 779;430.28;145;2;2
780;Produto 780;capa para celular 780;757.37;413;1;3
781;Produto 781;capa para celular 781;946.53;493;4;3
782;Produto 782;capa para celular 782;267.66;375;6;2
783;Produto 783;capa para celular 783;143.82;242;4;3
784;Produto 784;capa para celular 784;126.68;197;4;1
785;Produto 785;capa para celular 785;210.76;359;9;2
786;Produto 786;capa para celular 786;458.0;323;10;3
787;Produto 787;capa para celular 787;555.97;312;1;4
788;Produto 788;capa para celular 788;393.35;181;2;1
789;Produto 789;capa para celular 789;852.71;497;5;1
790;Produto 790;capa para celular 790;971.08;81;9;2
791;Produto 791;capa para celular 791;492.88;44;2;5
792;Produto 792;capa para celular 792;723.79;320;2;4
793;Produto 793;capa para celular 793;759.96;422;3;2
794;Produto 794;capa para celular 794;914.76;103;5;1
795;Produto 795;capa para celular 795;575.77;466;1;2
796;Produto 796;capa para celular 796;140.2;169;5;3
797;Produto 797;capa para celular 797;164.93;359;4;5
798;Produto 798;capa para celular 798;378.73;68;2;2
799;Produto 799;capa para celular 799;390.23;319;5;1
800;Produto 800;capa para celular 800;242.02;82;3;5
801;Produto 801;capa para celular 801;84.21;327;7;4
802;Produto 802;capa para celular 802;874.93;354;8;4
803;Produto 803;capa para celular 803;345.01;463;4;3
804;Produto 804;capa para celular 804;964.52;273;7;1
805;Produto 805;capa para celular 805;464.6;360;3;4
806;Produto 806;capa para celular 806;423.97;253;7;5
807;Produto 807;capa para celular 807;968.45;164;6;3
808;Produto 808;capa para celular 808;601.74;119;3;4
809;Produto 809;capa para celular 809;490.27;300;5;4
810;Produto 810;capa para celular 810;822.26;93;2;4
811;Produto 811;capa para celular 811;787.42;474;2;2
812;Produto 812;capa para celular 812;266.39;165;1;1
813;Produto 813;capa para celular 813;314.93;240;1;4
814;Produto 814;capa para celular 814;737.66;95;1;1
815;Produto 815;capa para celular 815;154.74;168;1;4
816;Produto 816;capa para celular 816;851.84;54;4;4
817;Produto 817;capa para celular 817;169.58;422;1;2
818;Produto 818;capa para celular 818;810.6;398;2;2
819;Produto 819;capa para celular 819;944.33;72;1;3
820;Produto 820;capa para celular 820;826.37;375;8;2
821;Produto 821;capa para celular 821;171.7;487;7;2
822;Produto 822;capa para celular 822;873.01;401;5;2
823;Produto 823;capa para celular 823;264.04;42;8;2
824;Produto 824;capa para celular 824;456.37;248;10;3
825;Produto 825;capa para celular 825;829.09;448;5;4
826;Produto 826;capa para celular 826;820.59;376;9;5
827;Produto 827;capa para celular 827;690.47;431;6;3
828;Produto 828;capa para celular 828;440.04;288;5;1
829;Produto 829;capa para celular 829;463.45;97;10;2
830;Produto 830;capa para celular 830;220.7;273;3;5
831;Produto 831;capa para celular 831;773.61;185;9;4
832;Produto 832;capa para celular 832;976.08;447;9;2
833;Produto 833;capa para celular 833;248.58;28;4;4
834;Produto 834;capa para celular 834;234.36;370;7;4
835;Produto 835;capa para celular 835;508.43;296;2;1
836;Produto 836;capa para celular 836;702.62;78;5;3
837;Produto 837;capa para celular 837;721.47;222;10;5
838;Produto 838;capa para celular 838;68.23;64;10;3
839;Produto 839;capa para celular 839;287.57;377;1;2
840;Produto 840;capa para celular 840;592.4;329;1;2
841;Produto 841;capa para celular 841;840.41;485;1;1
842;Produto 842;capa para celular 842;707.94;150;9;4
843;Produto 843;capa para celular 843;515.73;464;2;3
844;Produto 844;capa para celular 844;73.66;41;7;3
845;Produto 845;capa para celular 845;10.04;383;2;5
846;Produto 846;capa para celular 846;448.3;280;7;4
847;Produto 847;capa para celular 847;879.17;336;3;5
848;Produto 848;capa para celular 848;594.66;187;8;4
849;Produto 849;capa para celular 849;939.7;288;3;4
850;Produto 850;capa para celular 850;742.54;210;4;1
851;Produto 851;capa para celular 851;761.24;85;3;3
852;Produto 852;capa para celular 852;446.43;233;1;1
853;Produto 853;capa para celular 853;284.43;402;2;5
854;Produto 854;capa para celular 854;771.47;44;8;5
855;Produto 855;capa para celular 855;229.89;213;4;1
856;Produto 856;capa para celular 856;224.03;196;2;5
857;Produto 857;capa para celular 857;903.05;497;4;5
858;Produto 858;capa para celular 858;845.28;290;2;3
859;Produto 859;capa para celular 859;180.14;244;4;2
